DeployID,TagID,RecapID,RecapID_Clean,Size (mm),RiffleID,Site,SurveyID,Date,DetectionType,Notes
51169,228000607575,NA,NA,23,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51146,230000111500,NA,NA,32,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51180,230000111505,NA,NA,32,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51143,230000111512,NA,NA,32,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51182,230000111513,NA,NA,32,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51131,230000111514,NA,NA,32,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51186,230000111520,NA,NA,32,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51151,230000111524,NA,NA,32,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51101,230000111529,NA,NA,32,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51188,230000111533,NA,NA,32,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51136,230000111538,NA,NA,32,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51107,230000111542,NA,NA,32,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51164,230000111543,NA,NA,32,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51152,230000111554,NA,NA,32,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51192,230000111557,NA,NA,32,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51197,230000111561,NA,NA,32,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51161,230000111565,NA,NA,32,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51100,230000111574,NA,NA,32,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51184,230000111579,NA,NA,32,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51148,230000111580,NA,NA,32,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51120,230000111597,NA,NA,32,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51138,230000111601,NA,NA,32,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51185,230000111610,NA,NA,32,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51132,230000111612,NA,NA,32,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51157,230000111616,NA,NA,32,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51177,230000111617,NA,NA,32,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51167,230000111626,NA,NA,32,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51123,230000111627,NA,NA,32,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51162,230000111628,NA,NA,32,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51106,230000111633,NA,NA,32,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51114,230000111635,NA,NA,32,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51194,230000111637,NA,NA,32,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51137,230000111640,NA,NA,32,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51135,230000111649,NA,NA,32,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51178,230000111659,NA,NA,32,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51133,230000111661,NA,NA,32,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51139,230000111663,NA,NA,32,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51127,230000111674,NA,NA,32,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51196,230000111699,NA,NA,32,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51149,230000111702,NA,NA,32,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51121,230000111706,NA,NA,32,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51104,230000111745,NA,NA,32,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51155,230000298009,NA,NA,32,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51195,230000298010,NA,NA,32,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51166,230000298015,NA,NA,32,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51117,230000298018,NA,NA,32,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51150,230000298019,NA,NA,32,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51130,231000039708,NA,NA,14,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51144,231000039743,NA,NA,14,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51102,231000039749,NA,NA,14,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51105,231000039767,NA,NA,14,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51147,231000039789,NA,NA,14,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51163,231000039793,NA,NA,14,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51183,231000039794,NA,NA,14,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
51128,231000039796,NA,NA,14,3,Riffle 3,Deploy 2024_10,10/16/2024,Trimble,NA
NA,226001370227,NA,NA,GRVAUG,NA,NA,Deploy 2024_10,,Trimble,Field Sheet DeployID includes 2A/2B
NA,226001370325,NA,NA,GRVAUG,NA,NA,Deploy 2024_10,,Trimble,Field Sheet DeployID includes 2A/2B
NA,230000111535,NA,NA,CBL,NA,NA,Deploy 2024_10,,Trimble,Field Sheet DeployID includes 2A/2B
50739,226001370243,51339b,51339,,1,Riffle 1,Relocate 2025,9/22/2025,Trimble,
50757,226001370244,51357*~b,51357,,1,Riffle 1,Relocate 2025,9/16/2025,Trimble,
50709,226001370256,51309b~,51309,,1,Riffle 1,Relocate 2025,9/16/2025,Trimble,
50278,226001370342,51378b,51378,,1,Riffle 1,Relocate 2025,9/16/2025,Trimble,
50721,226001370376,51321b~,51321,,1,Riffle 1,Relocate 2025,9/16/2025,Trimble,
50769,228000607505,51369,51369,,1,Riffle 1,Relocate 2025,9/16/2025,Trimble,
50747,228000607507,51347b~,51347,,1,Riffle 1,Relocate 2025,9/16/2025,Trimble,
50751,228000607509,51351b~,51351,,1,Riffle 1,Relocate 2025,9/22/2025,Trimble,
50708,228000607513,51308b~,51308,,1,Riffle 1,Relocate 2025,9/16/2025,Trimble,
50780,228000607516,51380,51380,,1,Riffle 1,Relocate 2025,9/16/2025,Trimble,
50758,228000607517,51358,51358,,1,Riffle 1,Relocate 2025,9/16/2025,Trimble,
50773,228000607520,51373,51373,,1,Riffle 1,Relocate 2025,9/22/2025,Trimble,
50766,228000607524,51366h,51366,,1,Riffle 1,Relocate 2025,9/16/2025,Trimble,
50718,228000607532,51318h,51318,,1,Riffle 1,Relocate 2025,9/16/2025,Trimble,
50786,228000607533,51386h,51386,,1,Riffle 1,Relocate 2025,9/16/2025,Trimble,
50755,228000607534,51355b*,51355,,1,Riffle 1,Relocate 2025,9/16/2025,Trimble,
50767,228000607535,51367b,51367,,1,Riffle 1,Relocate 2025,9/22/2025,Trimble,
50783,228000607537,51383h,51383,,1,Riffle 1,Relocate 2025,9/16/2025,Trimble,
50717,228000607546,51317,51317,,1,Riffle 1,Relocate 2025,9/16/2025,Trimble,
50752,228000607549,51352h,51352,,1,Riffle 1,Relocate 2025,9/22/2025,Trimble,
50734,228000607552,51334,51334,,1,Riffle 1,Relocate 2025,9/16/2025,Trimble,
50759,228000607560,51359,51359,,1,Riffle 1,Relocate 2025,9/16/2025,Trimble,
50772,228000607565,51372b,51372,,1,Riffle 1,Relocate 2025,9/16/2025,Trimble,
50753,228000607571,51353,51353,,1,Riffle 1,Relocate 2025,9/16/2025,Trimble,
50763,228000607573,51363,51363,,1,Riffle 1,Relocate 2025,9/16/2025,Trimble,
50756,228000607577,51356,51356,,1,Riffle 1,Relocate 2025,9/16/2025,Trimble,
50793,230000111507,51393*,51393,,1,Riffle 1,Relocate 2025,9/16/2025,Trimble,
50787,230000111510,51387,51387,,1,Riffle 1,Relocate 2025,9/16/2025,Trimble,
50775,230000111523,51375b,51375,,1,Riffle 1,Relocate 2025,9/16/2025,Trimble,
50779,230000111527,51379h,51379,,1,Riffle 1,Relocate 2025,9/16/2025,Trimble,
50771,230000111534,51371,51371,,1,Riffle 1,Relocate 2025,9/16/2025,Trimble,
50737,230000111540,51337,51337,,1,Riffle 1,Relocate 2025,9/16/2025,Trimble,
50774,230000111541,51374,51374,,1,Riffle 1,Relocate 2025,9/16/2025,Trimble,
50736,230000111545,51336h,51336,,1,Riffle 1,Relocate 2025,9/16/2025,Trimble,
50790,230000111548,51390b,51390,,1,Riffle 1,Relocate 2025,9/16/2025,Trimble,
50746,230000111555,51346h,51346,,1,Riffle 1,Relocate 2025,9/16/2025,Trimble,
50760,230000111560,51360*,51360,,1,Riffle 1,Relocate 2025,9/16/2025,Trimble,
50712,230000111562,51312h,51312,,1,Riffle 1,Relocate 2025,9/16/2025,Trimble,
50762,230000111566,51362,51362,,1,Riffle 1,Relocate 2025,9/16/2025,Trimble,
50797,230000111567,51397,51397,,1,Riffle 1,Relocate 2025,9/16/2025,Trimble,
50791,230000111570,51391,51391,,1,Riffle 1,Relocate 2025,9/16/2025,Trimble,
50728,230000111575,51328b,51328,,1,Riffle 1,Relocate 2025,9/16/2025,Trimble,
50707,230000111578,51307,51307,,1,Riffle 1,Relocate 2025,9/16/2025,Trimble,
50722,230000111581,51322b,51322,,1,Riffle 1,Relocate 2025,9/16/2025,Trimble,
50742,230000111592,51342,51342,,1,Riffle 1,Relocate 2025,9/16/2025,Trimble,
50795,230000111594,51395,51395,,1,Riffle 1,Relocate 2025,9/16/2025,Trimble,
50720,230000111596,51320,51320,,1,Riffle 1,Relocate 2025,9/16/2025,Trimble,
50750,230000111614,51350,51350,,1,Riffle 1,Relocate 2025,9/22/2025,Trimble,
50788,230000111624,51388*,51388,,1,Riffle 1,Relocate 2025,9/16/2025,Trimble,
50716,230000111631,51316,51316,,1,Riffle 1,Relocate 2025,9/16/2025,Trimble,
50768,230000111643,51368*,51368,,1,Riffle 1,Relocate 2025,9/22/2025,Trimble,
50748,230000111644,51348b,51348,,1,Riffle 1,Relocate 2025,9/16/2025,Trimble,
50799,230000111648,51399b,51399,,1,Riffle 1,Relocate 2025,9/16/2025,Trimble,
50733,230000111668,51333,51333,,1,Riffle 1,Relocate 2025,9/16/2025,Trimble,
50789,230000111677,51389,51389,,1,Riffle 1,Relocate 2025,9/16/2025,Trimble,
50702,230000111683,51302b~,51302,,1,Riffle 1,Relocate 2025,9/16/2025,Trimble,
50777,230000111684,51377,51377,,1,Riffle 1,Relocate 2025,9/16/2025,Trimble,
50740,230000111686,51340,51340,,1,Riffle 1,Relocate 2025,9/16/2025,Trimble,
50744,230000111695,51344*,51344,,1,Riffle 1,Relocate 2025,9/16/2025,Trimble,
50749,230000111698,51349*,51349,,1,Riffle 1,Relocate 2025,9/16/2025,Trimble,
50731,230000111700,51331,51331,,1,Riffle 1,Relocate 2025,9/16/2025,Trimble,
50705,230000111708,51305,51305,,1,Riffle 1,Relocate 2025,9/16/2025,Trimble,
50700,230000111712,51300,51300,,1,Riffle 1,Relocate 2025,9/16/2025,Trimble,
50792,230000111716,51392h,51392,,1,Riffle 1,Relocate 2025,9/16/2025,Trimble,
50710,230000111717,51310,51310,,1,Riffle 1,Relocate 2025,9/16/2025,Trimble,
50714,230000111725,51314,51314,,1,Riffle 1,Relocate 2025,9/16/2025,Trimble,
50782,230000111728,51382,51382,,1,Riffle 1,Relocate 2025,9/16/2025,Trimble,
50729,230000111733,51329,51329,,1,Riffle 1,Relocate 2025,9/16/2025,Trimble,
50724,230000111734,51324e,51324,,1,Riffle 1,Relocate 2025,9/16/2025,Trimble,
50738,230000111735,51338h,51338,,1,Riffle 1,Relocate 2025,9/16/2025,Trimble,
50713,230000111746,51313,51313,,1,Riffle 1,Relocate 2025,9/16/2025,Trimble,
50784,230000298011,51384,51384,,1,Riffle 1,Relocate 2025,9/16/2025,Trimble,
50765,230000298013,51365,51365,,1,Riffle 1,Relocate 2025,9/16/2025,Trimble,
50711,231000039702,51311b~,51311,,1,Riffle 1,Relocate 2025,9/16/2025,Trimble,
50703,231000039714,51303,51303,,1,Riffle 1,Relocate 2025,9/16/2025,Trimble,
50781,231000039720,51381b,51381,,1,Riffle 1,Relocate 2025,9/16/2025,Trimble,
50723,231000039733,51323b*,51323,,1,Riffle 1,Relocate 2025,9/22/2025,Trimble,
50761,231000039735,51361b,51361,,1,Riffle 1,Relocate 2025,9/16/2025,Trimble,
50701,231000039738,51301b~,51301,,1,Riffle 1,Relocate 2025,9/16/2025,Trimble,
50732,231000039758,51332b,51332,,1,Riffle 1,Relocate 2025,9/16/2025,Trimble,
50741,231000039765,51341b,51341,,1,Riffle 1,Relocate 2025,9/16/2025,Trimble,"tag could be damaged, trouble detecting"
50743,231000039781,51343b~,51343,,1,Riffle 1,Relocate 2025,9/16/2025,Trimble,
50822,226001370257,51422b~,51422,,2A,Riffle 2A,Relocate 2025,9/17/2025,Trimble,
50546,226001370298,51446b~,51446,,2A,Riffle 2A,Relocate 2025,9/17/2025,Trimble,
50801,228000607528,51401*,51401,,2A,Riffle 2A,Relocate 2025,9/17/2025,Trimble,
50844,228000607539,51444~,51444,,2A,Riffle 2A,Relocate 2025,9/17/2025,Trimble,
50849,228000607547,51449*,51449,,2A,Riffle 2A,Relocate 2025,9/17/2025,Trimble,
50848,228000607561,51448,51448,,2A,Riffle 2A,Relocate 2025,9/17/2025,Trimble,
50812,228000607564,51412,51412,,2A,Riffle 2A,Relocate 2025,9/17/2025,Trimble,
50847,228000607569,51447*,51447,,2A,Riffle 2A,Relocate 2025,9/17/2025,Trimble,
50828,230000111515,51428,51428,,2A,Riffle 2A,Relocate 2025,9/17/2025,Trimble,
50832,230000111547,51432,51432,,2A,Riffle 2A,Relocate 2025,9/17/2025,Trimble,
50830,230000111583,51430b~,51430,,2A,Riffle 2A,Relocate 2025,9/17/2025,Trimble,
50829,230000111586,51429*,51429,,2A,Riffle 2A,Relocate 2025,9/17/2025,Trimble,
50843,230000111587,51443,51443,,2A,Riffle 2A,Relocate 2025,9/17/2025,Trimble,
50800,230000111599,51400*,51400,,2A,Riffle 2A,Relocate 2025,9/17/2025,Trimble,
50845,230000111602,51445,51445,,2A,Riffle 2A,Relocate 2025,9/17/2025,Trimble,
50825,230000111603,51425,51425,,2A,Riffle 2A,Relocate 2025,9/17/2025,Trimble,
50827,230000111605,51427,51427,,2A,Riffle 2A,Relocate 2025,9/17/2025,Trimble,
50836,230000111621,51436,51436,,2A,Riffle 2A,Relocate 2025,9/17/2025,Trimble,
50821,230000111629,51421,51421,,2A,Riffle 2A,Relocate 2025,9/17/2025,Trimble,
50805,230000111634,51405,51405,,2A,Riffle 2A,Relocate 2025,9/17/2025,Trimble,
50811,230000111645,51411,51411,,2A,Riffle 2A,Relocate 2025,9/17/2025,Trimble,
50837,230000111657,51437h,51437,,2A,Riffle 2A,Relocate 2025,9/17/2025,Trimble,
50807,230000111658,51407b,51407,,2A,Riffle 2A,Relocate 2025,9/17/2025,Trimble,
50819,230000111660,51419b,51419,,2A,Riffle 2A,Relocate 2025,9/17/2025,Trimble,
50817,230000111694,51417,51417,,2A,Riffle 2A,Relocate 2025,9/17/2025,Trimble,
50839,230000111709,51439,51439,,2A,Riffle 2A,Relocate 2025,9/17/2025,Trimble,
50823,230000111718,51423*,51423,,2A,Riffle 2A,Relocate 2025,9/17/2025,Trimble,
50814,230000111719,51414,51414,,2A,Riffle 2A,Relocate 2025,9/17/2025,Trimble,
50818,230000111729,51418,51418,,2A,Riffle 2A,Relocate 2025,9/17/2025,Trimble,
50842,230000111732,51442,51442,,2A,Riffle 2A,Relocate 2025,9/17/2025,Trimble,
50802,230000111738,51402h,51402,,2A,Riffle 2A,Relocate 2025,9/17/2025,Trimble,
50840,231000039715,51440b,51440,,2A,Riffle 2A,Relocate 2025,9/17/2025,Trimble,
50510,231000039756,51410,51410,,2A,Riffle 2A,Relocate 2025,9/17/2025,Trimble,pit tag no longer attatched to rock removed from river
50826,231000039788,51426b,51426,,2A,Riffle 2A,Relocate 2025,9/17/2025,Trimble,
50869,228000607504,51469b~,51469,,2B,Riffle 2B,Relocate 2025,9/17/2025,Trimble,
50850,228000607511,51450b~,51450,,2B,Riffle 2B,Relocate 2025,9/17/2025,Trimble,
50875,228000607526,51475b~,51475,,2B,Riffle 2B,Relocate 2025,9/17/2025,Trimble,
50862,228000607527,51462~,51462,,2B,Riffle 2B,Relocate 2025,9/17/2025,Trimble,
50874,228000607540,51474b~,51474,,2B,Riffle 2B,Relocate 2025,9/17/2025,Trimble,
50856,228000607554,51456b~,51456,,2B,Riffle 2B,Relocate 2025,9/17/2025,Trimble,
50851,228000607570,51451b,51451,,2B,Riffle 2B,Relocate 2025,9/17/2025,Trimble,
50871,230000111504,51471b,51471,,2B,Riffle 2B,Relocate 2025,9/17/2025,Trimble,
50883,230000111508,51483,51483,,2B,Riffle 2B,Relocate 2025,9/17/2025,Trimble,
50868,230000111522,51468,51468,,2B,Riffle 2B,Relocate 2025,9/17/2025,Trimble,
50857,230000111568,51457b~,51457,,2B,Riffle 2B,Relocate 2025,9/17/2025,Trimble,
50865,230000111572,51465b~,51465,,2B,Riffle 2B,Relocate 2025,9/17/2025,Trimble,
50854,230000111584,51454b~,51454,,2B,Riffle 2B,Relocate 2025,9/17/2025,Trimble,
50891,230000111604,51491*,51491,,2B,Riffle 2B,Relocate 2025,9/17/2025,Trimble,
50863,230000111606,51463,51463,,2B,Riffle 2B,Relocate 2025,9/17/2025,Trimble,
50895,230000111638,,,,2B,Riffle 2B,Relocate 2025,9/17/2025,Trimble,
50899,230000111664,51499*,51499,,2B,Riffle 2B,Relocate 2025,9/17/2025,Trimble,
50878,230000111666,51478,51478,,2B,Riffle 2B,Relocate 2025,9/17/2025,Trimble,
50853,230000111669,51453b~,51453,,2B,Riffle 2B,Relocate 2025,9/17/2025,Trimble,
50897,230000111673,51497*,51497,,2B,Riffle 2B,Relocate 2025,9/17/2025,Trimble,
50894,230000111681,51494b,51494,,2B,Riffle 2B,Relocate 2025,9/17/2025,Trimble,
50887,230000111696,51487b~,51487,,2B,Riffle 2B,Relocate 2025,9/17/2025,Trimble,
50885,230000111703,51485b~,51485,,2B,Riffle 2B,Relocate 2025,9/17/2025,Trimble,
50880,230000111705,51480,51480,,2B,Riffle 2B,Relocate 2025,9/17/2025,Trimble,
50893,230000111726,51493,51493,,2B,Riffle 2B,Relocate 2025,9/17/2025,Trimble,
50855,230000298004,51455*,51455,,2B,Riffle 2B,Relocate 2025,9/17/2025,Trimble,
50867,230000298005,51467b~,51467,,2B,Riffle 2B,Relocate 2025,9/17/2025,Trimble,
50876,230000298012,51476,51476,,2B,Riffle 2B,Relocate 2025,9/17/2025,Trimble,
50852,231000039736,51452,51452,,2B,Riffle 2B,Relocate 2025,9/17/2025,Trimble,
50859,231000039740,51459b~,51459,,2B,Riffle 2B,Relocate 2025,9/17/2025,Trimble,
50804,228000607576,51404,51404,,2A,Riffle 2A,Relocate 2025,9/17/2025,Trimble,"correct point, R1"
51201,230000111519,51501,51501,,2A,Riffle 2A,Relocate 2025,9/17/2025,Trimble,
51202,230000111591,51502,51502,,2A,Riffle 2A,Relocate 2025,9/17/2025,Trimble,
51203,230000111585,51503,51503,,2A,Riffle 2A,Relocate 2025,9/17/2025,Trimble,
51204,230000111537,51504,51504,,2A,Riffle 2A,Relocate 2025,9/17/2025,Trimble,
51205,231000039792,51505,51505,,2A,Riffle 2A,Relocate 2025,9/17/2025,Trimble,
51206,230000111573,51506*,51506,,2A,Riffle 2A,Relocate 2025,9/17/2025,Trimble,
51207,230000111697,51507*,51507,,2A,Riffle 2A,Relocate 2025,9/17/2025,Trimble,
51208,230000111670,51508b,51508,,2A,Riffle 2A,Relocate 2025,9/17/2025,Trimble,
51209,230000111652,51509,51509,,2A,Riffle 2A,Relocate 2025,9/17/2025,Trimble,
51210,230000111742,51510*,51510,,2A,Riffle 2A,Relocate 2025,9/17/2025,Trimble,
51211,226001370241,51511,51511,,2A,Riffle 2A,Relocate 2025,9/17/2025,Trimble,
51212,230000111731,51512,51512,,2A,Riffle 2A,Relocate 2025,9/17/2025,Trimble,
51213,209000132772,51513,51513,,2A,Riffle 2A,Relocate 2025,9/17/2025,Trimble,
51214,230000111713,51514,51514,,2A,Riffle 2A,Relocate 2025,9/17/2025,Trimble,
51215,230000111747,51515*,51515,,2A,Riffle 2A,Relocate 2025,9/17/2025,Trimble,
51216,230000111589,51516,51516,,2A,Riffle 2A,Relocate 2025,9/17/2025,Trimble,
51217,230000111564,51517,51517,,2A,Riffle 2A,Relocate 2025,9/17/2025,Trimble,
51218,209000132797,51518,51518,,2A,Riffle 2A,Relocate 2025,9/17/2025,Trimble,
51219,209000133113,51519,51519,,2A,Riffle 2A,Relocate 2025,9/17/2025,Trimble,
51220,230000111619,51520h*,51520,,2A,Riffle 2A,Relocate 2025,9/17/2025,Trimble,
51221,228000607542,51521,51521,,2A,Riffle 2A,Relocate 2025,9/17/2025,Trimble,
51222,230000111743,51522,51522,,2A,Riffle 2A,Relocate 2025,9/17/2025,Trimble,
51223,228000607574,51523,51523,,2A,Riffle 2A,Relocate 2025,9/17/2025,Trimble,
51224,230000111620,51524,51524,,2A,Riffle 2A,Relocate 2025,9/17/2025,Trimble,
51225,230000111672,51525,51525,,2A,Riffle 2A,Relocate 2025,9/17/2025,Trimble,
51226,230000111593,51526,51526,,2A,Riffle 2A,Relocate 2025,9/17/2025,Trimble,
51227,230000111625,51527*,51527,,2A,Riffle 2A,Relocate 2025,9/17/2025,Trimble,
51228,228000607518,51528h*,51528,,2A,Riffle 2A,Relocate 2025,9/17/2025,Trimble,
51229,226001370201,51529,51529,,2A,Riffle 2A,Relocate 2025,9/17/2025,Trimble,
51230,230000111707,51530*,51530,,2A,Riffle 2A,Relocate 2025,9/17/2025,Trimble,
51231,226001370208,51531*,51531,,2A,Riffle 2A,Relocate 2025,9/17/2025,Trimble,
51232,230000111546,51532,51532,,2A,Riffle 2A,Relocate 2025,9/17/2025,Trimble,
51233,230000111682,51533,51533,,2A,Riffle 2A,Relocate 2025,9/17/2025,Trimble,
51234,230000111506,51534*,51534,,2A,Riffle 2A,Relocate 2025,9/17/2025,Trimble,
51235,230000111526,51535,51535,,2A,Riffle 2A,Relocate 2025,9/17/2025,Trimble,
51236,230000111739,51536,51536,,2A,Riffle 2A,Relocate 2025,9/17/2025,Trimble,
51237,230000111501,51537*,51537,,2A,Riffle 2A,Relocate 2025,9/17/2025,Trimble,
51238,230000111727,51538,51538,,2A,Riffle 2A,Relocate 2025,9/17/2025,Trimble,
51239,230000111636,51539,51539,,2A,Riffle 2A,Relocate 2025,9/17/2025,Trimble,
51240,230000111685,51540,51540,,2A,Riffle 2A,Relocate 2025,9/17/2025,Trimble,
51241,230000111665,51541*,51541,,2A,Riffle 2A,Relocate 2025,9/17/2025,Trimble,
51242,230000111632,51542b,51542,,2A,Riffle 2A,Relocate 2025,9/17/2025,Trimble,
51243,230000111622,51543b,51543,,2A,Riffle 2A,Relocate 2025,9/17/2025,Trimble,
51250,230000111598,51550,51550,,2B,Riffle 2B,Relocate 2025,9/17/2025,Trimble,
51251,230000111691,51551*,51551,,2B,Riffle 2B,Relocate 2025,9/17/2025,Trimble,
51252,230000111724,51552*,51552,,2B,Riffle 2B,Relocate 2025,9/17/2025,Trimble,
51253,230000111654,51553*,51553,,2B,Riffle 2B,Relocate 2025,9/17/2025,Trimble,
51254,228000607523,51554h,51554,,2B,Riffle 2B,Relocate 2025,9/17/2025,Trimble,
51255,230000111569,51555*,51555,,2B,Riffle 2B,Relocate 2025,9/17/2025,Trimble,
51256,230000111740,51556,51556,,2B,Riffle 2B,Relocate 2025,9/17/2025,Trimble,
51257,230000111680,51557*,51557,,2B,Riffle 2B,Relocate 2025,9/17/2025,Trimble,
51258,230000111710,51558,51558,,2B,Riffle 2B,Relocate 2025,9/17/2025,Trimble,
51259,230000111582,51559,51559,,2B,Riffle 2B,Relocate 2025,9/17/2025,Trimble,
51260,230000111630,51560*,51560,,2B,Riffle 2B,Relocate 2025,9/17/2025,Trimble,
51261,230000111600,51561,51561,,2B,Riffle 2B,Relocate 2025,9/17/2025,Trimble,
51262,230000111662,51562*,51562,,2B,Riffle 2B,Relocate 2025,9/17/2025,Trimble,
51263,209000132723,51563,51563,,2B,Riffle 2B,Relocate 2025,9/17/2025,Trimble,
51264,230000111511,51564,51564,,2B,Riffle 2B,Relocate 2025,9/17/2025,Trimble,
51265,230000111613,51565h,51565,,2B,Riffle 2B,Relocate 2025,9/17/2025,Trimble,
51266,226001370276,51566b~,51566,,2B,Riffle 2B,Relocate 2025,9/17/2025,Trimble,
51267,230000111607,51567h,51567,,2B,Riffle 2B,Relocate 2025,9/17/2025,Trimble,
51268,230000111721,51568h,51568,,2B,Riffle 2B,Relocate 2025,9/17/2025,Trimble,
51269,226001370273,51569~,51569,,2B,Riffle 2B,Relocate 2025,9/17/2025,Trimble,
51271,209000132802,51571,51571,,2B,Riffle 2B,Relocate 2025,9/17/2025,Trimble,
51272,228000607553,51572,51572,,2B,Riffle 2B,Relocate 2025,9/17/2025,Trimble,
51273,230000111692,51573*,51573,,2B,Riffle 2B,Relocate 2025,9/17/2025,Trimble,
51274,230000111687,51574,51574,,2B,Riffle 2B,Relocate 2025,9/17/2025,Trimble,
51275,226001370225,51575~*,51575,,2B,Riffle 2B,Relocate 2025,9/17/2025,Trimble,
51276,226001370247,51576b*,51576,,2B,Riffle 2B,Relocate 2025,9/17/2025,Trimble,
51277,230000111518,51577*,51577,,2B,Riffle 2B,Relocate 2025,9/17/2025,Trimble,
51278,230000111748,51578*,51578,,2B,Riffle 2B,Relocate 2025,9/17/2025,Trimble,
51279,230000111539,51579*,51579,,2B,Riffle 2B,Relocate 2025,9/17/2025,Trimble,
51280,230000111528,51580,51580,,2B,Riffle 2B,Relocate 2025,9/17/2025,Trimble,
51281,230000111744,51581*,51581,,2B,Riffle 2B,Relocate 2025,9/17/2025,Trimble,
51282,230000111571,51582,51582,,2B,Riffle 2B,Relocate 2025,9/17/2025,Trimble,
51283,230000111559,51583*,51583,,2B,Riffle 2B,Relocate 2025,9/17/2025,Trimble,
51284,230000111558,51584,51584,,2B,Riffle 2B,Relocate 2025,9/17/2025,Trimble,
51285,230000111749,51585,51585,,2B,Riffle 2B,Relocate 2025,9/17/2025,Trimble,
51286,230000111679,51586,51586,,2B,Riffle 2B,Relocate 2025,9/17/2025,Trimble,
51287,230000111550,51587*,51587,,2B,Riffle 2B,Relocate 2025,9/17/2025,Trimble,
51288,230000111667,51588,51588,,2B,Riffle 2B,Relocate 2025,9/17/2025,Trimble,
51289,230000111563,51589,51589,,2B,Riffle 2B,Relocate 2025,9/17/2025,Trimble,
51290,230000111509,51590,51590,,2B,Riffle 2B,Relocate 2025,9/17/2025,Trimble,
51291,230000111688,51591,51591,,2B,Riffle 2B,Relocate 2025,9/17/2025,Trimble,
50954,209000132730,51654,51654,,GA9,Gravel Augmentation,Relocate 2025,9/17/2025,Trimble,
50967,209000132759,51667,51667,,GA10,Gravel Augmentation,Relocate 2025,9/17/2025,Trimble,
