Point,E,N,Elevation,Code,SurveyID,Date,Period,TagID,RiffleID,TagSize_mm,A_Axis_mm,B_Axis_mm,C_Axis_mm,Gravelometer_mm,Weight_g,Particle_Class,Size_Class,Field_Movement,Hiding,Embedded,Buried,allNotes
51030,2808411.98,1266554.21,7466.08,PITRCK,Deploy 2024_10,10/16/2024,After,230000111741,0,32,148,100,84,128,1958,Cobble,SC2,NA,NA,NA,NA,
51031,2808412.24,1266559.09,7466.5,PITRCK,Deploy 2024_10,10/16/2024,After,209000132717,0,23,318,176,124,180,9300,Cobble,LC1,NA,NA,NA,NA,
51032,2808412.02,1266564.01,7465.75,PITRCK,Deploy 2024_10,10/16/2024,After,226001370384,0,12,27,20,10,22.6,8,Gravel,CG1,NA,NA,NA,NA,
51033,2808411.45,1266568.09,7466.14,PITRCK,Deploy 2024_10,10/16/2024,After,209000133200,0,23,56,45,32,64,174,Gravel,VCG2,NA,NA,NA,NA,
51034,2808410.42,1266572.11,7466.54,PITRCK,Deploy 2024_10,10/16/2024,After,231000039719,0,14,57,39,19,45,74.5,Gravel,VCG1,NA,NA,NA,NA,
51035,2808409.71,1266576.05,7465.78,PITRCK,Deploy 2024_10,10/16/2024,After,230000111623,0,32,136,109,36,90,858,Cobble,SC1,NA,NA,NA,NA,
51036,2808408.57,1266581.2,7465.68,PITRCK,Deploy 2024_10,10/16/2024,After,226001370336,0,12,26,15,13,16,7,Gravel,MG2,NA,NA,NA,NA,
51037,2808407.55,1266586.54,7466.25,PITRCK,Deploy 2024_10,10/16/2024,After,230000111544,0,32,86,73,51,90,518,Cobble,SC1,NA,NA,NA,NA,
51038,2808406.35,1266593.29,7466.62,PITRCK,Deploy 2024_10,10/16/2024,After,226001370371,0,12,25,23,13,22.6,7,Gravel,CG1,NA,NA,NA,NA,
51039,2808404.96,1266599.93,7467.12,PITRCK,Deploy 2024_10,10/16/2024,After,230000111722,0,32,81,59,42,64,385,Gravel,VCG2,NA,NA,NA,NA,
51040,2808384.77,1266601.63,7467.1,PITRCK,Deploy 2024_10,10/16/2024,After,226001370307,0,12,97,76,26,64,274.5,Gravel,VCG2,NA,NA,NA,NA,
51041,2808385.33,1266596.34,7466.77,PITRCK,Deploy 2024_10,10/16/2024,After,226001370399,0,12,42,26,23,32,33.5,Gravel,CG2,NA,NA,NA,NA,
51042,2808385.64,1266590.78,7466.67,PITRCK,Deploy 2024_10,10/16/2024,After,228000607559,0,23,63,54,45,64,235,Gravel,VCG2,NA,NA,NA,NA,
51043,2808387.4,1266585.2,7466.42,PITRCK,Deploy 2024_10,10/16/2024,After,228000607501,0,23,78,52,34,64,212,Gravel,VCG2,NA,NA,NA,NA,
51044,2808387.64,1266580.26,7466.05,PITRCK,Deploy 2024_10,10/16/2024,After,228000607562,0,23,74,50,36,45,173,Gravel,VCG1,NA,NA,NA,NA,
51045,2808389.01,1266574.66,7465.94,PITRCK,Deploy 2024_10,10/16/2024,After,209000133128,0,23,65,41,25,45,73,Gravel,VCG1,NA,NA,NA,NA,
51046,2808389.83,1266570.33,7465.94,PITRCK,Deploy 2024_10,10/16/2024,After,226001370251,0,12,49,32,16,32,32.5,Gravel,CG2,NA,NA,NA,NA,
51047,2808391.52,1266565.47,7466.53,PITRCK,Deploy 2024_10,10/16/2024,After,209000132724,0,23,214,160,80,180,4700,Cobble,LC1,NA,NA,NA,NA,
51048,2808392.46,1266561.27,7466.12,PITRCK,Deploy 2024_10,10/16/2024,After,226001370362,0,12,25,18,15,22.6,8,Gravel,CG1,NA,NA,NA,NA,
51049,2808394.96,1266556.21,7466.61,PITRCK,Deploy 2024_10,10/16/2024,After,209000132728,0,23,336,224,183,>256,26700,Boulder,SB1,NA,NA,NA,NA,
51050,2808395.94,1266551.23,7465.62,PITRCK,Deploy 2024_10,10/16/2024,After,226001370239,0,12,46,33,19,45,76,Gravel,VCG1,NA,NA,NA,NA,
51051,2808396.07,1266547.07,7465.84,PITRCK,Deploy 2024_10,10/16/2024,After,230000111532,0,32,134,126,67,128,1534,Cobble,SC2,NA,NA,NA,NA,
51052,2808396.37,1266542.07,7465.82,PITRCK,Deploy 2024_10,10/16/2024,After,228000607566,0,23,79,41,35,45,159,Gravel,VCG1,NA,NA,NA,NA,
51053,2808396.1,1266537.04,7465.62,PITRCK,Deploy 2024_10,10/16/2024,After,226001370328,0,12,28,17,16,22.6,10,Gravel,CG1,NA,NA,NA,NA,
51054,2808395.82,1266532.06,7465.74,PITRCK,Deploy 2024_10,10/16/2024,After,226001370305,0,12,66,33,18,32,55.5,Gravel,CG2,NA,NA,NA,NA,
51055,2808396.08,1266526.96,7466.01,PITRCK,Deploy 2024_10,10/16/2024,After,230000111549,0,32,82,76,75,90,643,Cobble,SC1,NA,NA,NA,NA,
51056,2808395.92,1266520.65,7466.15,PITRCK,Deploy 2024_10,10/16/2024,After,226001370358,0,12,38,24,19,32,29,Gravel,CG2,NA,NA,NA,NA,
51057,2808395.55,1266515.42,7466.63,PITRCK,Deploy 2024_10,10/16/2024,After,230000111647,0,32,170,140,55,128,2193,Cobble,SC2,NA,NA,NA,NA,
51058,2808395.3,1266510.8,7466.68,PITRCK,Deploy 2024_10,10/16/2024,After,231000039778,0,14,54,33,22,45,61,Gravel,VCG1,NA,NA,NA,NA,
51059,2808394.9,1266505.33,7466.79,PITRCK,Deploy 2024_10,10/16/2024,After,226001370274,0,12,39,29,19,32,31,Gravel,CG2,NA,NA,NA,NA,
51060,2808344.25,1266596.28,7466.86,PITRCK,Deploy 2024_10,10/16/2024,After,209000132746,0,23,226,175,143,>256,10700,Boulder,SB1,NA,NA,NA,NA,
51061,2808345.23,1266591.1,7466.39,PITRCK,Deploy 2024_10,10/16/2024,After,226001370255,0,12,29,19,14,16,8.435,Gravel,MG2,NA,NA,NA,NA,
51062,2808346.2,1266586.32,7466.7,PITRCK,Deploy 2024_10,10/16/2024,After,230000111701,0,32,144,135,89,128,2792,Cobble,SC2,NA,NA,NA,NA,
51063,2808347.32,1266579.95,7465.77,PITRCK,Deploy 2024_10,10/16/2024,After,209000133124,0,23,61,53,25,45,110.5,Gravel,VCG1,NA,NA,NA,NA,
51064,2808347.91,1266574.46,7465.74,PITRCK,Deploy 2024_10,10/16/2024,After,230000111689,0,32,141,84,37,90,888,Cobble,SC1,NA,NA,NA,NA,"used to be in riffle 1, now gravel aug"
51065,2808348.39,1266569.27,7465.55,PITRCK,Deploy 2024_10,10/16/2024,After,230000111615,0,32,134,115,42,128,986,Cobble,SC2,NA,NA,NA,NA,
51066,2808349.45,1266564.07,7465.62,PITRCK,Deploy 2024_10,10/16/2024,After,230000111609,0,32,104,76,53,90,580,Cobble,SC1,NA,NA,NA,NA,
51067,2808349.96,1266560.35,7465.56,PITRCK,Deploy 2024_10,10/16/2024,After,230000111730,0,32,120,114,65,128,1278,Cobble,SC2,NA,NA,NA,NA,
51068,2808350.75,1266556.26,7465.5,PITRCK,Deploy 2024_10,10/16/2024,After,230000111577,0,32,102,78,45,90,546,Cobble,SC1,NA,NA,NA,NA,
51069,2808351.78,1266551.52,7465.7,PITRCK,Deploy 2024_10,10/16/2024,After,209000132718,0,23,210,149,100,180,3500,Cobble,LC1,NA,NA,NA,NA,
51070,2808353.01,1266546.98,7465.57,PITRCK,Deploy 2024_10,10/16/2024,After,228000607515,0,23,61,57,54,64,362,Gravel,VCG2,NA,NA,NA,NA,
51071,2808353.47,1266543.38,7465.65,PITRCK,Deploy 2024_10,10/16/2024,After,209000132788,0,23,212,185,97,180,3800,Cobble,LC1,NA,NA,NA,NA,
51072,2808354.76,1266538.21,7465.32,PITRCK,Deploy 2024_10,10/16/2024,After,226001370347,0,12,24,20,15,22.6,9,Gravel,CG1,NA,NA,NA,NA,
51073,2808356.07,1266533.17,7465.86,PITRCK,Deploy 2024_10,10/16/2024,After,230000111517,0,32,142,136,46,128,1173,Cobble,SC2,NA,NA,NA,NA,
51074,2808356.29,1266529.08,7465.55,PITRCK,Deploy 2024_10,10/16/2024,After,231000039772,0,14,42,34,21,45,80.5,Gravel,VCG1,NA,NA,NA,NA,
51075,2808356.27,1266523.73,7465.76,PITRCK,Deploy 2024_10,10/16/2024,After,226001370354,0,12,24,19,13,16,5,Gravel,MG2,NA,NA,NA,NA,
51076,2808356.66,1266518.23,7466.06,PITRCK,Deploy 2024_10,10/16/2024,After,230000111736,0,32,155,109,66,128,1789,Cobble,SC2,NA,NA,NA,NA,
51077,2808356.87,1266512.44,7466.21,PITRCK,Deploy 2024_10,10/16/2024,After,226001370279,0,12,60,38,19,32,65.5,Gravel,CG2,NA,NA,NA,NA,
51078,2808356.74,1266505.48,7466.16,PITRCK,Deploy 2024_10,10/16/2024,After,226001370323,0,12,31,19,13,16,9,Gravel,MG2,NA,NA,NA,NA,
51079,2808356.86,1266499.85,7466.7,PITRCK,Deploy 2024_10,10/16/2024,After,230000111618,0,32,115,108,78,128,1109,Cobble,SC2,NA,NA,NA,NA,
51080,2808338.2,1266498.06,7466.01,PITRCK,Deploy 2024_10,10/16/2024,After,209000133163,0,23,61,56,41,64,218.5,Gravel,VCG2,NA,NA,NA,NA,
51081,2808337.37,1266504.24,7465.95,PITRCK,Deploy 2024_10,10/16/2024,After,230000111556,0,32,116,113,59,128,1187,Cobble,SC2,NA,NA,NA,NA,
51082,2808336.67,1266509.14,7465.85,PITRCK,Deploy 2024_10,10/16/2024,After,226001370231,0,12,35,34,20,32,32.5,Gravel,CG2,NA,NA,NA,NA,
51083,2808336.1,1266513.88,7466.04,PITRCK,Deploy 2024_10,10/16/2024,After,230000111737,0,32,169,138,82,128,2929,Cobble,SC2,NA,NA,NA,NA,"used to be in riffle 1, now gravel aug"
51084,2808335.16,1266519.84,7465.72,PITRCK,Deploy 2024_10,10/16/2024,After,226001370209,0,12,52,34,27,32,50.5,Gravel,CG2,NA,NA,NA,NA,
51085,2808335.26,1266525.56,7465.7,PITRCK,Deploy 2024_10,10/16/2024,After,230000111642,0,32,190,98,44,90,1225,Cobble,SC1,NA,NA,NA,NA,
51086,2808335.13,1266530.16,7465.38,PITRCK,Deploy 2024_10,10/16/2024,After,226001370288,0,12,39,38,15,32,31.5,Gravel,CG2,NA,NA,NA,NA,
51087,2808334.28,1266534.29,7466.05,PITRCK,Deploy 2024_10,10/16/2024,After,209000132715,0,23,340,209,196,>256,27100,Boulder,SB1,NA,NA,NA,NA,
51088,2808334.27,1266539.17,7465.4,PITRCK,Deploy 2024_10,10/16/2024,After,231000039721,0,14,44,35,18,45,57.5,Gravel,VCG1,NA,NA,NA,NA,
51089,2808333.81,1266545.38,7465.24,PITRCK,Deploy 2024_10,10/16/2024,After,230000111693,0,32,154,92,58,90,1342,Cobble,SC1,NA,NA,NA,NA,
51090,2808333.37,1266550.6,7465.64,PITRCK,Deploy 2024_10,10/16/2024,After,230000111552,0,32,120,126,78,128,2224,Cobble,SC2,NA,NA,NA,NA,
51091,2808332.39,1266555.45,7465.66,PITRCK,Deploy 2024_10,10/16/2024,After,230000111720,0,32,119,100,43,90,741,Cobble,SC1,NA,NA,NA,NA,
51092,2808332.41,1266559.94,7465.53,PITRCK,Deploy 2024_10,10/16/2024,After,230000111641,0,32,124,104,56,90,1093,Cobble,SC1,NA,NA,NA,NA,
51093,2808331.57,1266565.3,7465.22,PITRCK,Deploy 2024_10,10/16/2024,After,226001370369,0,12,26,19,15,22.6,9,Gravel,CG1,NA,NA,NA,NA,
51094,2808331.54,1266570.26,7465.82,PITRCK,Deploy 2024_10,10/16/2024,After,209000132755,0,23,214,173,90,180,5000,Cobble,LC1,NA,NA,NA,NA,
51095,2808330.92,1266575,7465.72,PITRCK,Deploy 2024_10,10/16/2024,After,226001370320,0,12,38,30,19,32,31,Gravel,CG2,NA,NA,NA,NA,
51096,2808330.42,1266579.48,7466.09,PITRCK,Deploy 2024_10,10/16/2024,After,230000111503,0,32,156,92,43,90,895,Cobble,SC1,NA,NA,NA,NA,
51097,2808329.44,1266584.27,7466.23,PITRCK,Deploy 2024_10,10/16/2024,After,228000607502,0,23,118,54,52,64,615,Gravel,VCG2,NA,NA,NA,NA,
51098,2808328.33,1266589.32,7466.33,PITRCK,Deploy 2024_10,10/16/2024,After,226001370227,0,12,50,27,21,32,33,Gravel,CG2,NA,NA,NA,NA,
51099,2808326.18,1266594.01,7466.84,PITRCK,Deploy 2024_10,10/16/2024,After,230000111535,0,32,168,101,97,128,1715,Cobble,SC2,NA,NA,NA,NA,
51100,2802537.03,1266135.59,7447.71,PITRCK,Deploy 2024_10,10/16/2024,After,230000111574,3,32,122,118,43,128,1033,Cobble,SC2,NA,NA,NA,NA,
51101,2802540.27,1266131.84,7447.11,PITRCK,Deploy 2024_10,10/16/2024,After,230000111529,3,32,248,168,104,180,5200,Cobble,LC1,NA,NA,NA,NA,
51102,2802543.33,1266127.66,7446.46,PITRCK,Deploy 2024_10,10/16/2024,After,231000039749,3,14,53,28,12,32,43.5,Gravel,CG2,NA,NA,NA,NA,
51103,2802545.74,1266123.79,7446.64,PITRCK,Deploy 2024_10,10/16/2024,After,209000133173,3,23,81,60,51,64,370.5,Gravel,VCG2,NA,NA,NA,NA,
51104,2802548.85,1266119.46,7446.35,PITRCK,Deploy 2024_10,10/16/2024,After,230000111745,3,32,96,94,43,90,833,Cobble,SC1,NA,NA,NA,NA,
51105,2802551.94,1266115.96,7446.03,PITRCK,Deploy 2024_10,10/16/2024,After,231000039767,3,14,50,35,21,32,67,Gravel,CG2,NA,NA,NA,NA,
51106,2802555.6,1266112.88,7445.95,PITRCK,Deploy 2024_10,10/16/2024,After,230000111633,3,32,123,109,74,128,1530,Cobble,SC2,NA,NA,NA,NA,
51107,2802558.53,1266110.27,7445.92,PITRCK,Deploy 2024_10,10/16/2024,After,230000111542,3,32,102,71,69,90,796,Cobble,SC1,NA,NA,NA,NA,
51108,2802561.23,1266106.27,7445.83,PITRCK,Deploy 2024_10,10/16/2024,After,209000133189,3,23,79,57,39,64,274.5,Gravel,VCG2,NA,NA,NA,NA,
51109,2802563.73,1266102.45,7445.96,PITRCK,Deploy 2024_10,10/16/2024,After,226001370211,3,12,33,30,14,32,36,Gravel,CG2,NA,NA,NA,NA,
51110,2802566.87,1266096.64,7446.28,PITRCK,Deploy 2024_10,10/16/2024,After,226001370263,3,12,17,17,11,16,3.727,Gravel,MG2,NA,NA,NA,NA,
51111,2802569.36,1266091.16,7447.21,PITRCK,Deploy 2024_10,10/16/2024,After,209000133198,3,23,75,56,45,64,317.5,Gravel,VCG2,NA,NA,NA,NA,
51112,2802574.64,1266082.63,7447.73,PITRCK,Deploy 2024_10,10/16/2024,After,226001370297,3,12,20,15,14,16,5.694,Gravel,MG2,NA,NA,NA,NA,
51113,2802581.17,1266071.95,7447.62,PITRCK,Deploy 2024_10,10/16/2024,After,209000133195,3,23,73,46,44,64,207,Gravel,VCG2,NA,NA,NA,NA,
51114,2802585.08,1266063.74,7447.39,PITRCK,Deploy 2024_10,10/16/2024,After,230000111635,3,32,100,86,60,90,643,Cobble,SC1,NA,NA,NA,NA,
51115,2802568.57,1266048.71,7446.95,PITRCK,Deploy 2024_10,10/16/2024,After,209000133112,3,23,70,45,32,45,113.5,Gravel,VCG1,NA,NA,NA,NA,
51116,2802564.52,1266054.56,7446.72,PITRCK,Deploy 2024_10,10/16/2024,After,226001370254,3,12,22,14,12,16,5.005,Gravel,MG2,NA,NA,NA,NA,
51117,2802559.95,1266062.36,7447.16,PITRCK,Deploy 2024_10,10/16/2024,After,230000298018,3,32,260,185,115,256,6600,Cobble,LC2,NA,NA,NA,NA,
51118,2802555.23,1266068.51,7446.75,PITRCK,Deploy 2024_10,10/16/2024,After,209000133139,3,23,55,38,22,45,128,Gravel,VCG1,NA,NA,NA,NA,
51119,2802551.25,1266075.75,7446.43,PITRCK,Deploy 2024_10,10/16/2024,After,226001370258,3,12,20,13,11,16,4.263,Gravel,MG2,NA,NA,NA,NA,
51120,2802547.07,1266082.3,7446.29,PITRCK,Deploy 2024_10,10/16/2024,After,230000111597,3,32,130,76,70,90,1058,Cobble,SC1,NA,NA,NA,NA,
51121,2802543.97,1266088.32,7445.63,PITRCK,Deploy 2024_10,10/16/2024,After,230000111706,3,32,120,105,62,128,1063,Cobble,SC2,NA,NA,NA,NA,
51122,2802541.04,1266093.87,7445.41,PITRCK,Deploy 2024_10,10/16/2024,After,226001370265,3,12,21,18,11,16,4.056,Gravel,MG2,NA,NA,NA,NA,
51123,2802537.3,1266099.68,7445.6,PITRCK,Deploy 2024_10,10/16/2024,After,230000111627,3,32,151,80,39,90,787,Cobble,SC1,NA,NA,NA,NA,
51124,2802532.21,1266105.19,7446.1,PITRCK,Deploy 2024_10,10/16/2024,After,209000133133,3,23,88,51,35,64,230.5,Gravel,VCG2,NA,NA,NA,NA,
51125,2802529.82,1266109.55,7446.15,PITRCK,Deploy 2024_10,10/16/2024,After,209000133122,3,23,90,52,44,64,332.5,Gravel,VCG2,NA,NA,NA,NA,
51126,2802526.38,1266114.19,7446.46,PITRCK,Deploy 2024_10,10/16/2024,After,226001370252,3,12,25,18,10,16,4.005,Gravel,MG2,NA,NA,NA,NA,
51127,2802523.32,1266118.47,7447.47,PITRCK,Deploy 2024_10,10/16/2024,After,230000111674,3,32,297,226,193,256,27800,Cobble,LC2,NA,NA,NA,NA,
51128,2802520.37,1266121.99,7446.79,PITRCK,Deploy 2024_10,10/16/2024,After,231000039796,3,14,52,35,16,32,58,Gravel,CG2,NA,NA,NA,NA,
51129,2802517.46,1266126.11,7447.49,PITRCK,Deploy 2024_10,10/16/2024,After,209000133154,3,23,86,55,34,64,294.5,Gravel,VCG2,NA,NA,NA,NA,
51130,2802502.66,1266113.85,7447.41,PITRCK,Deploy 2024_10,10/16/2024,After,231000039708,3,14,45,32,25,32,60.5,Gravel,CG2,NA,NA,NA,NA,
51131,2802505.71,1266109.34,7446.93,PITRCK,Deploy 2024_10,10/16/2024,After,230000111514,3,32,107,96,62,90,894,Cobble,SC1,NA,NA,NA,NA,
51132,2802509.74,1266103.83,7446.98,PITRCK,Deploy 2024_10,10/16/2024,After,230000111612,3,32,135,99,82,128,1821,Cobble,SC2,NA,NA,NA,NA,
51133,2802514.36,1266098.69,7446.54,PITRCK,Deploy 2024_10,10/16/2024,After,230000111661,3,32,141,67,45,90,711,Cobble,SC1,NA,NA,NA,NA,
51134,2802517.78,1266094.32,7446.1,PITRCK,Deploy 2024_10,10/16/2024,After,226001370260,3,12,30,26,12,32,33.5,Gravel,CG2,NA,NA,NA,NA,
51135,2802520.74,1266090.62,7445.98,PITRCK,Deploy 2024_10,10/16/2024,After,230000111649,3,32,150,87,55,90,1202,Cobble,SC1,NA,NA,NA,NA,
51136,2802524.03,1266086.73,7445.76,PITRCK,Deploy 2024_10,10/16/2024,After,230000111538,3,32,186,126,93,128,2956,Cobble,SC2,NA,NA,NA,NA,
51137,2802526.75,1266083.26,7446.19,PITRCK,Deploy 2024_10,10/16/2024,After,230000111640,3,32,336,221,183,256,18800,Cobble,LC2,NA,NA,NA,NA,
51138,2802530.65,1266079.6,7445.76,PITRCK,Deploy 2024_10,10/16/2024,After,230000111601,3,32,129,115,45,128,1232,Cobble,SC2,NA,NA,NA,NA,
51139,2802533.7,1266075.12,7445.53,PITRCK,Deploy 2024_10,10/16/2024,After,230000111663,3,32,96,77,43,90,526,Cobble,SC1,NA,NA,NA,NA,
51140,2802537.32,1266070.6,7445.88,PITRCK,Deploy 2024_10,10/16/2024,After,209000133145,3,23,84,71,35,64,359,Gravel,VCG2,NA,NA,NA,NA,
51141,2802541.73,1266062.93,7446.2,PITRCK,Deploy 2024_10,10/16/2024,After,226001370370,3,12,25,17,13,16,9.352,Gravel,MG2,NA,NA,NA,NA,
51142,2802547.05,1266051.76,7446.75,PITRCK,Deploy 2024_10,10/16/2024,After,209000133202,3,23,70,55,44,64,225,Gravel,VCG2,NA,NA,NA,NA,
51143,2802550.52,1266044.35,7447.04,PITRCK,Deploy 2024_10,10/16/2024,After,230000111512,3,32,135,102,78,128,1872,Cobble,SC2,NA,NA,NA,NA,
51144,2802533.91,1266031.05,7446.63,PITRCK,Deploy 2024_10,10/16/2024,After,231000039743,3,14,54,35,18,32,51.5,Gravel,CG2,NA,NA,NA,NA,
51145,2802528.64,1266039.52,7446.43,PITRCK,Deploy 2024_10,10/16/2024,After,209000133166,3,23,51,44,24,45,70.5,Gravel,VCG1,NA,NA,NA,NA,
51146,2802525.23,1266046.43,7446.7,PITRCK,Deploy 2024_10,10/16/2024,After,230000111500,3,32,265,245,90,256,12100,Cobble,LC2,NA,NA,NA,NA,
51147,2802522.24,1266052.19,7445.97,PITRCK,Deploy 2024_10,10/16/2024,After,231000039789,3,14,60,31,24,32,57,Gravel,CG2,NA,NA,NA,NA,
51148,2802518.59,1266057.89,7445.51,PITRCK,Deploy 2024_10,10/16/2024,After,230000111580,3,32,115,103,61,90,1055,Cobble,SC1,NA,NA,NA,NA,
51149,2802516.05,1266062.4,7445.42,PITRCK,Deploy 2024_10,10/16/2024,After,230000111702,3,32,115,108,100,128,1144,Cobble,SC2,NA,NA,NA,NA,
51150,2802513.43,1266066.03,7445.91,PITRCK,Deploy 2024_10,10/16/2024,After,230000298019,3,32,299,252,120,256,14900,Cobble,LC2,NA,NA,NA,NA,
51151,2802510.85,1266071.26,7445.57,PITRCK,Deploy 2024_10,10/16/2024,After,230000111524,3,32,154,89,64,90,1292,Cobble,SC1,NA,NA,NA,NA,
51152,2802508.92,1266076.08,7446.15,PITRCK,Deploy 2024_10,10/16/2024,After,230000111554,3,32,375,265,193,>256,22700,Boulder,SB1,NA,NA,NA,NA,
51153,2802504.76,1266081.12,7446.16,PITRCK,Deploy 2024_10,10/16/2024,After,228000607568,3,23,91,69,40,64,384,Gravel,VCG2,NA,NA,NA,NA,
51154,2802501.71,1266085.66,7446.13,PITRCK,Deploy 2024_10,10/16/2024,After,209000133150,3,23,65,36,24,45,94,Gravel,VCG1,NA,NA,NA,NA,
51155,2802498.16,1266089.31,7446.94,PITRCK,Deploy 2024_10,10/16/2024,After,230000298009,3,32,225,149,112,256,6900,Cobble,LC2,NA,NA,NA,NA,
51156,2802495.01,1266093.32,7446.33,PITRCK,Deploy 2024_10,10/16/2024,After,226001370246,3,12,21,17,11,16,5.37,Gravel,MG2,NA,NA,NA,NA,
51157,2802492.85,1266096.22,7446.81,PITRCK,Deploy 2024_10,10/16/2024,After,230000111616,3,32,153,135,74,128,2113,Cobble,SC2,NA,NA,NA,NA,
51158,2802456.84,1266074.61,7446.79,PITRCK,Deploy 2024_10,10/16/2024,After,226001370229,3,12,26,16,9,16,4.223,Gravel,MG2,NA,NA,NA,NA,
51159,2802460.05,1266068.23,7446.54,PITRCK,Deploy 2024_10,10/16/2024,After,209000133186,3,23,73,60,35,64,286,Gravel,VCG2,NA,NA,NA,NA,
51160,2802462.79,1266062.99,7446.09,PITRCK,Deploy 2024_10,10/16/2024,After,226001370270,3,12,39,29,12,32,33,Gravel,CG2,NA,NA,NA,NA,
51161,2802465.8,1266057.78,7446.17,PITRCK,Deploy 2024_10,10/16/2024,After,230000111565,3,32,311,241,149,256,13100,Cobble,LC2,NA,NA,NA,NA,
51162,2802469.11,1266053.54,7445.65,PITRCK,Deploy 2024_10,10/16/2024,After,230000111628,3,32,180,98,45,90,1341,Cobble,SC1,NA,NA,NA,NA,
51163,2802471.57,1266049.45,7445.25,PITRCK,Deploy 2024_10,10/16/2024,After,231000039793,3,14,61,35,26,32,81.5,Gravel,CG2,NA,NA,NA,NA,
51164,2802474.2,1266046.43,7445.03,PITRCK,Deploy 2024_10,10/16/2024,After,230000111543,3,32,109,88,33,90,649,Cobble,SC1,NA,NA,NA,NA,
51165,2802477.04,1266042.4,7444.99,PITRCK,Deploy 2024_10,10/16/2024,After,226001370226,3,12,41,22,14,32,31,Gravel,CG2,NA,NA,NA,NA,
51166,2802480.58,1266038.33,7445.36,PITRCK,Deploy 2024_10,10/16/2024,After,230000298015,3,32,178,165,46,256,57000,Cobble,LC2,NA,NA,NA,NA,
51167,2802483.36,1266035.48,7444.99,PITRCK,Deploy 2024_10,10/16/2024,After,230000111626,3,32,105,101,55,90,874,Cobble,SC1,NA,NA,NA,NA,
51168,2802486.69,1266031.63,7445.03,PITRCK,Deploy 2024_10,10/16/2024,After,226001370300,3,12,24,15,13,16,5.791,Gravel,MG2,NA,NA,NA,NA,
51169,2802488.93,1266027.09,7445.67,PITRCK,Deploy 2024_10,10/16/2024,After,228000607575,3,23,105,71,43,64,522,Gravel,VCG2,NA,NA,NA,NA,
51170,2802491.75,1266021.63,7445.95,PITRCK,Deploy 2024_10,10/16/2024,After,209000133170,3,23,122,76,38,64,542.5,Gravel,VCG2,NA,NA,NA,NA,
51171,2802495.01,1266013.49,7446.29,PITRCK,Deploy 2024_10,10/16/2024,After,209000133193,3,23,70,64,45,64,346.5,Gravel,VCG2,NA,NA,NA,NA,
51172,2802479.49,1266000.97,7446.25,PITRCK,Deploy 2024_10,10/16/2024,After,226001370268,3,12,18,16,12,16,4.506,Gravel,MG2,NA,NA,NA,NA,
51173,2802474.97,1266007.69,7445.83,PITRCK,Deploy 2024_10,10/16/2024,After,226001370248,3,12,28,28,26,32,45,Gravel,CG2,NA,NA,NA,NA,
51174,2802472.43,1266012.72,7445.58,PITRCK,Deploy 2024_10,10/16/2024,After,226001370282,3,12,39,28,18,32,53,Gravel,CG2,NA,NA,NA,NA,
51175,2802469.49,1266017.41,7445.04,PITRCK,Deploy 2024_10,10/16/2024,After,226001370283,3,12,30,29,17,32,41.5,Gravel,CG2,NA,NA,NA,NA,
51176,2802466.7,1266021.11,7444.68,PITRCK,Deploy 2024_10,10/16/2024,After,209000133178,3,23,76,60,33,64,245.5,Gravel,VCG2,NA,NA,NA,NA,
51177,2802464.87,1266025.94,7444.96,PITRCK,Deploy 2024_10,10/16/2024,After,230000111617,3,32,327,250,89,256,9000,Cobble,LC2,NA,NA,NA,NA,
51178,2802461.29,1266031.78,7444.69,PITRCK,Deploy 2024_10,10/16/2024,After,230000111659,3,32,164,139,68,128,2411,Cobble,SC2,NA,NA,NA,NA,
51179,2802458.43,1266036.93,7445.02,PITRCK,Deploy 2024_10,10/16/2024,After,226001370202,3,12,20,16,15,16,5.569,Gravel,MG2,NA,NA,NA,NA,
51180,2802455.23,1266041.49,7445.52,PITRCK,Deploy 2024_10,10/16/2024,After,230000111505,3,32,117,77,71,90,941,Cobble,SC1,NA,NA,NA,NA,
51181,2802452.21,1266045.9,7445.82,PITRCK,Deploy 2024_10,10/16/2024,After,226001370242,3,12,24,21,12,16,4.828,Gravel,MG2,NA,NA,NA,NA,
51182,2802449.67,1266049.95,7446.02,PITRCK,Deploy 2024_10,10/16/2024,After,230000111513,3,32,148,93,75,90,1599,Cobble,SC1,NA,NA,NA,NA,
51183,2802446.26,1266054.89,7446.1,PITRCK,Deploy 2024_10,10/16/2024,After,231000039794,3,14,42,33,21,45,79.5,Gravel,VCG1,NA,NA,NA,NA,
51184,2802443.81,1266059.09,7446.42,PITRCK,Deploy 2024_10,10/16/2024,After,230000111579,3,32,121,89,53,90,906,Cobble,SC1,NA,NA,NA,NA,
51185,2802441.31,1266063.49,7446.8,PITRCK,Deploy 2024_10,10/16/2024,After,230000111610,3,32,130,85,56,90,936,Cobble,SC1,NA,NA,NA,NA,
51186,2802421.3,1266053.35,7447.28,PITRCK,Deploy 2024_10,10/16/2024,After,230000111520,3,32,134,95,42,90,1088,Cobble,SC1,NA,NA,NA,NA,
51187,2802424.27,1266048.06,7446.44,PITRCK,Deploy 2024_10,10/16/2024,After,226001370220,3,12,22,15,10,16,4.661,Gravel,MG2,NA,NA,NA,NA,
